"companySize","empPrimTech","empProvideMHB","knowMHB","empDiscMH","empResourceMH","anonProtected","askLeaveDiff","negConsDiscMH","negConsDiscPH","coworkComfMHD","superComfMHD","empSeriousMH","heardNegConsMH","discInterviewPH","explanationPH","discInterviewMH","explanationMH","hurtCareerMH","teamNegMH","observeBadResponseMH","diagnosedWithMHD","age","gender","country"
"More than 1000",2,4,3,2,2,2,1,1,1,2,1,2,1,3,"I would assume that would put me lower on the list for getting the job",2,"A negative count against me for the job",3,2,1,"No",48,"Male","United States of America"
"6-25",1,4,4,1,3,1,1,1,1,1,1,1,1,3,"I feel like it would effect my chances of getting a job. It's also none of their business unless it effects my performance.",2,"I feel like it would effect my chances of getting a job. It's also none of their business unless it effects my performance.",1,3,1,"Yes",31,"male","United States of America"
"1-5",1,2,1,1,1,1,1,1,1,2,1,2,1,1,"",1,"",1,1,1,"No",32,"M","United States of America"
"100-500",1,4,3,1,1,1,5,3,2,3,3,3,2,3,"",2,"",3,4,4,"No",32,"M","United States of America"
"1-5",1,1,1,1,2,2,1,1,1,1,1,2,1,3,"My physical health is a personal issue.  I would only discuss this with people after I have established that I can trust them.",2,"I would only discuss my mental health issues with a person after I have established that I can trust them.  I also want to show that it will not affect my job performance before I reveal any sort of personal issues.",2,1,1,"Yes",28,"Female","United States of America"
"More than 1000",2,4,4,1,1,1,4,3,1,3,3,3,1,1,"I've seen people with physical health issues previously accommodated for",2,"To avoid the stigma that it brings.",3,4,4,"Yes",28,"male","United Kingdom"
"26-100",1,3,2,1,3,1,2,3,2,3,2,3,1,1,"",2,"afraid of stigma, being seen as less capable",3,2,1,"Yes",33,"F","United States of America"
"100-500",1,4,4,1,3,1,4,3,2,1,2,3,2,3,"",2,"",1,2,4,"Yes",37,"Male","United States of America"
"6-25",1,4,3,1,1,1,2,2,1,1,2,1,1,1,"Depends, if it affects the productivity, no",2,"Bad experience before, I need to trust the new people to open myself",5,2,3,"Yes",27,"female","Germany"
"More than 1000",1,2,4,1,1,1,6,1,1,1,2,1,1,1,"Privacy ",2,"Medical privacy ",3,4,1,"No",39,"Male","United States of America"
"More than 1000",2,3,2,3,2,2,2,2,1,1,1,1,1,3,"I don't feel that it is their business and although they should not take it into consideration when hiring, let's be honest, they do.",2,"Same as physical: I don't feel that it is their business and although they should not take it into consideration when hiring, let's be honest, they do.",1,2,1,"No",34,"Female","United States of America"
"6-25",1,1,1,1,3,1,2,1,1,1,1,2,1,3,"",2,"There is still a stigma around mental health issues. The interviewer's perception of my skills and capability to perform the required tasks of the role may be altered because of this (even though I wouldn't have the job yet).",1,2,4,"No",31,"Female","Other"
"More than 1000",2,3,2,1,2,3,1,3,1,3,3,3,1,3,"Id be afraid discussing any health issue at an interview would be used against me.",2,"That's private information asked none of their business.",3,4,4,"Yes",39,"male","United States of America"
"26-100",1,4,4,1,3,1,5,2,2,3,3,3,1,1,"I've actually had to do this for an employer who required a drug test (I was on a prescription from a doctor for a medical condition and would have tested positive for steroids), so I disclosed up front so there weren't any surprises. In general, however, I wouldn't disclose unless it was necessary.",1,"This would be more difficult because I think people do not understand and are more biased against mental health issues than physical ones, and I'd be concerned they'd find another pretext for not hiring me.",1,2,4,"Yes",46,"Male","United States of America"
"More than 1000",1,4,4,1,3,1,2,1,1,1,1,2,1,2,"",3,"",2,1,1,"No",28,"M","United States of America"
"26-100",1,4,3,1,3,2,3,2,1,3,3,2,1,2,"employer have incentives (to pay less taxes) to hire ppl w/ disabilities in france",1,"not sure - you usually don't know the ppl interviewing you ",3,2,1,"No",32,"male","France"
"26-100",2,4,3,2,1,1,2,1,1,2,1,2,1,2,"I believe in total transparency. If it's not appreciated, then I know the potential employer is not for me.",3,"I am a veteran with PTSD-related issues. I believe in total transparency. If it's not appreciated, then I know the potential employer is not for me.",5,5,3,"Yes",51,"male","United States of America"
"500-1000",2,4,4,1,2,2,3,1,1,2,1,1,1,2,"Idk",1,"Idk",3,2,2,"No",29,"Male","United States of America"
"1-5",1,2,1,1,1,3,1,1,1,2,1,1,1,2,"It's simple: They need to know who they're hiring.
",3,"Again: They need to know who they're hiring.",2,1,1,"No",32,"Male","Iran"
"More than 1000",2,1,1,1,2,1,3,2,1,3,2,3,1,2,"honesty",1,"fear",3,4,2,"No",52,"m","Switzerland"
"More than 1000",2,3,2,1,3,1,5,3,2,1,2,3,1,1,"",1,"",3,4,2,"Yes",35,"Male","United States of America"
"26-100",1,2,1,1,1,1,3,2,1,2,1,1,1,3,"I feel they might be biased",2,"They will definitely be biased",3,2,2,"No",38,"male","Ireland"
"6-25",2,4,4,1,3,1,5,2,1,3,1,1,1,1,"I would bring it up if I required special equipment to do my job, or if I felt the need to explain how I can do my job despite the physical issue.",2,"I'm not comfortable enough explaining or discussing mental health. I feel that it may ""make it weird"" in the interview.",2,2,2,"No",27,"Male","United States of America"
"6-25",1,4,4,1,2,2,6,1,1,3,1,2,2,3,"Because I don't trust insurance companies.",2,"Because I try not to let it affect my work. ",5,1,1,"No",40,"Female","United States of America"
"500-1000",2,1,1,3,3,1,4,3,2,3,3,3,1,3,"You don't want to give a potential employer a reason not to hire you.",2,"Same reason as before. Add to that the stigma associated with mental health. Not a good idea. I think employers, especially big companies, see mental health issues like depression as undesirable.",3,4,2,"No",32,"Male","South Africa"
"100-500",2,3,2,1,1,2,5,2,1,1,2,3,1,3,"",2,"",3,4,3,"Yes",28,"female","Germany"
"More than 1000",2,2,2,1,1,1,2,2,1,3,3,3,1,3,"Trying to get a job",2,"Trying to get a job",3,4,1,"No",42,"male","United States of America"
"1-5",1,2,2,1,1,1,2,2,1,1,2,2,1,3,"It's illegal for that to effect a job offer. ",2,"It's illegal for that to effect a job offer",1,2,1,"Yes",31,"Male","United States of America"
"6-25",1,2,1,1,1,1,2,1,1,3,3,1,1,1,"I would fear that it would affect my chances of getting the job.",2,"I am uncomfortable discussing mental health issues outside of my immediate family.",1,2,1,"Yes",35,"M","Canada"
"26-100",1,1,3,2,1,2,1,1,1,2,1,2,1,3,"I'd need to know more about their own personal characteristics first.",2,"Not unless I was aware how they felt about mental health.",2,1,1,"Yes",35,"Male","Australia"
"26-100",1,3,2,1,3,2,2,2,1,1,1,2,1,1,"Only if relevant and would need accommodation.",1,"Similarly to physical issues, only if I felt I needed accommodation.",3,2,1,"Yes",24,"Male","United States of America"
"6-25",1,2,4,1,1,3,6,2,1,3,3,3,1,2,"",2,"",1,2,2,"No",23,"male","India"
"6-25",1,2,1,2,1,2,1,1,1,1,2,1,1,3,"If I felt it would reduce my chance of getting the job and at the same time it would not impede my ability to *do* the job, I wouldn't mention it.",2,"Same reason, if I felt it would reduce my chance of getting the job and at the same time it would not impede my ability to *do* the job, I wouldn't mention it.",1,1,2,"No",38,"Male","France"
"26-100",1,4,4,1,3,1,1,1,1,3,2,2,1,2,"I'm an honest person.",3,"I'm an honest person.",1,2,1,"No",33,"M","France"
"26-100",1,4,3,3,3,1,1,1,1,2,1,2,1,2,"I think it's important in interviews to lay out exactly what you want on the table. If I had a health issue that needed accommodating, I'd want to ensure that was done.",3,"Same reasoning as before.",1,2,1,"No",35,"Male","United Kingdom"
"100-500",1,4,1,3,3,1,6,1,1,1,2,1,1,1,"Depends in the health issue",1,"Depends on the health issue",1,2,1,"No",30,"female","Germany"
"500-1000",1,4,4,1,3,1,1,1,1,3,2,1,1,2,"Might effect work, and it seems accepted",2,"It's embarassing",1,2,1,"No",28,"male","United States of America"
"6-25",1,2,3,2,1,1,2,1,1,1,1,1,1,2,"",1,"",3,2,1,"Yes",39,"m","Germany"
"1-5",1,2,2,1,1,3,2,2,1,1,2,1,1,2,"there's no stigma attached to physical health, it's an ailment.",1,"some people view mental illness as weakness. i don't want my employer prejudiced against me on account of my depression.",1,2,4,"Yes",21,"non-binary","United States of America"
"6-25",1,3,2,2,2,3,1,2,1,1,1,3,1,2,"I have a long-term chronic/constant headache and, well, it impedes my work from time to time. They need to be aware/okay with that.",1,"I don't suffer from any mental health issues that warrant discussion - so I'm not sure!",1,2,1,"No",31,"male","Germany"
"More than 1000",1,4,4,3,3,1,2,3,2,3,3,1,1,1,"It seems like it would generally be useless information but may lend towards casual conversation. Like ice breaking.",2,"The tech field seems highly reliant on mental capabilities. So I would fear that any issues disclosed here might negatively impact my standing (justified or not).",1,2,1,"No",30,"male","United States of America"
"26-100",1,3,3,1,1,2,5,2,1,1,2,1,1,1,"I think it would depend on the job requirements and the limitations my physical health would have on carrying out my duties.",2,"Unless I felt comfortable or knew how the employer felt about mental health, I most likely wouldn't feel ready to disclose that information that early on.",1,4,5,"No",25,"Female","United States of America"
"6-25",1,1,3,1,3,1,5,2,2,2,2,3,1,1,"I am not sure it would hinder my place in the job",1,"I am not sure it would hinder my place in the job",3,1,1,"No",26,"Male","United Kingdom"
"26-100",1,3,3,1,1,2,2,1,1,1,1,1,2,3,"I would likely perceive that as irrelevant to the interview process.",2,"I would likely perceive that as irrelevant to the interview process.",1,1,2,"No",30,"male","United States of America"
"500-1000",1,2,1,3,1,1,2,1,1,1,1,2,1,1,"",2,"",1,1,1,"No",30,"M","Italy"
"100-500",1,4,3,2,3,2,1,1,1,2,1,2,1,1,"",1,"",1,2,1,"No",31,"Male","Bulgaria"
"100-500",1,4,3,1,3,1,6,2,1,1,2,1,1,1,"Most likely not, if I felt that it would harm my chances of getting a job.",2,"Seems like it would only hurt chances of getting a job.",1,1,1,"Yes",32,"M","United States of America"
"26-100",2,2,1,1,1,1,5,1,1,1,1,2,1,3,"I would only bring it up if it affected my ability to do my job",1,"If it affected my ability to do my job",2,1,1,"Yes",45,"female","United Kingdom"
"26-100",1,3,4,1,1,1,2,2,1,3,3,1,1,3,"",2,"",3,4,2,"No",27,"Male","United States of America"
"26-100",1,1,1,3,3,1,1,1,1,3,2,2,1,3,"Wouldn't want to risk job",2,"As above",3,2,1,"No",28,"Female","United Kingdom"
"500-1000",1,3,4,1,2,1,5,2,1,1,2,1,1,1,"Some physical health has stigma attached, other does not.",1,"I cannot explain",2,2,1,"No",38,"m","United States of America"
"500-1000",2,3,2,3,2,1,2,2,1,1,1,2,1,1,"If it would require minor accommodations that would not be perceived as overly onerous.",2,"The one time I did in the past, the interviewer clearly wrote me off immediately.
Now, I try to judge whether an organization would be a supportive environment without outing myself. It’s a lot easier to ask for accommodation after getting hired and demonstrating the ability to do the job than to give the employer a reason not to hire you in the first place.",5,1,4,"Yes",38,"male","United States of America"
"More than 1000",1,4,3,3,3,2,2,1,1,1,1,2,1,2,"",3,"",2,1,1,"Yes",34,"Male","Hungary"
"6-25",1,4,4,1,1,2,1,1,1,1,1,2,1,3,"",2,"",1,2,1,"No",23,"male","France"
"100-500",2,3,3,1,1,1,3,3,2,3,2,3,2,3,"Bias happens. I wouldn't want it to be a factor. However, I'm overweight, and I know it's been a factor in some interviews. Can't hide that. Even though that is the only thing I have wrong with me.",2,"If I was mentally unstable or unable to work regular hours, I could bias my own interview with this information.",5,2,2,"Yes",40,"Female","United States of America"
"26-100",1,4,3,1,1,1,5,2,1,3,2,1,1,3,"Not comfortable speaking about anything health related at work.",2,"Don't want to set a bad precedent. ",1,2,1,"Yes",28,"Male","United States of America"
"6-25",1,4,4,1,3,1,6,1,1,2,1,1,1,1,"",1,"",1,1,1,"No",33,"male","United States of America"
"More than 1000",2,3,4,2,2,2,2,2,1,3,2,2,1,3,"I would rather have our conversation and my qualifications be the focus of an interview.",2,"I would rather have our conversation and my qualifications be the focus of an interview.",1,1,4,"Yes",32,"Male","United States of America"
"More than 1000",1,3,2,2,2,2,1,1,1,1,1,1,1,2,"",1,"",1,2,1,"Yes",27,"M","United States of America"
"100-500",1,2,4,1,1,1,6,3,1,3,3,1,1,2,"If it affect my job performance they should know",1,"It is not treated with respect",3,4,2,"Yes",33,"Male","Israel"
"100-500",2,4,3,1,1,1,5,2,1,1,1,1,1,1,"This is a personal matter and I don't feel that I have to mention it if it does not impact my ability to work. ",2,"Most of employers would refuse to hire me in my opinion. ",3,2,2,"No",34,"Male","Japan"
"More than 1000",2,3,4,3,3,1,6,2,2,3,3,1,1,3,"Does not seem relevant or helpful to bring up in interview.",2,"Does not seem beneficial to bring up in interview.",3,4,1,"No",35,"M","United States of America"
"26-100",1,3,3,2,2,2,3,2,1,1,1,1,1,3,"Other than perhaps asking about benefits that I would need/want it's not really their business unless it impacts my daily work.",2,"I would not want to risk possible discrimination.  Even if it's illegal, it can bias opinions.",1,2,1,"No",39,"M","United States of America"
"More than 1000",2,3,3,1,2,2,1,1,1,1,2,1,1,3,"It isn't something they should use to determine if I'm a good candidate for the job",2,"It isn't a reason they should use to determine if I'm qualified for the job",1,1,4,"No",35,"male","United States of America"
"100-500",2,4,4,1,3,2,2,1,1,2,2,3,1,2,"If my potential employer needs to know (that it may affect my work) I feel its best to be honest so they know what they are getting if I joined their company",2,"Not everyone regards mental health as realistic; its kind of an enigma as to treatment options",1,2,4,"No",34,"Male","United States of America"
"500-1000",2,3,3,1,1,1,1,1,1,2,2,3,1,1,"It seems like it would influence decisionmaking, even subconsciously.",2,"I'm fairly certain that would influence decisionmaking. There are so many ways to get away with discriminating on that basis, they can just chalk it up to 'cultural fit'",2,1,1,"No",42,"M","United States of America"
